b22659b9.e12c.4725.a7db.a833de_D1_D2.Unshared.Log.Ratio	X3fbf076a.824b.4eac.b6dc.bf5e59_D2.Unshared.Log.Ratio	X2b73e01c.347a.4dae.a71d.752aeb_D2.Unshared.Log.Ratio	X340a3769.3031.41ae.bb08.a2f696_D2.Unshared.Log.Ratio	X994f9b8e.46cb.413f.8ec8.2c2fed_D2.Unshared.Log.Ratio	X3e746bea.ed68.40e6.b348.6ddf08_D2.Unshared.Log.Ratio	X0745488e.0bfb.4d1f.8228.dedf76_D1_D2.Unshared.Log.Ratio	X8ed739dd.ae0f.4881.971a.db3cf4_D1_D2.Unshared.Log.Ratio	X21efd60f.6a31.4b98.9477.16a905_D2.Unshared.Log.Ratio	X092af714.b97a.457c.b0e9.8c20e8_D2.Unshared.Log.Ratio	b9c1f22e.61f7.45ed.b3b4.5094c7_D2.Unshared.Log.Ratio	X685ec3c2.e67a.40d3.9eb3.aa01c9_D1_D2.Unshared.Log.Ratio	X31c15e30.21d4.4843.bd4a.9cd0d8_D2.Unshared.Log.Ratio	X1abbcb28.f221.4cd4.8c01.37b9bb_D1_D2.Unshared.Log.Ratio	X61f76fe6.a1c6.41b8.bdc2.2f9209_D2.Unshared.Log.Ratio	X1db5574d.aca7.403c.8100.6e705f_D2.Unshared.Log.Ratio	X6e209757.a7f4.45af.b5f3.2ebc02_D2.Unshared.Log.Ratio	X1556af7e.c2ae.4fce.9aae.87c459_D1_D2.Unshared.Log.Ratio	X7edfd606.4bee.4529.9fec.1ca7f0_D2.Unshared.Log.Ratio
KANK4	0.159664185370093	0.723235200398899	1.44210420752131	0.79339045136081	0.489732403723268	0.267973202942132	0.216730126134503	0.940553717167782	0.947053124152469	0.623427215667087	0.387071443678848	1.72765056672808	0.636633387803559	1.27210604273202	0.473725961670022	1.70862931553278	0.687850171619796	0.897644382288444	0.428023911927272
KANSL1	-0.430332218980242	-0.00230012106592144	0.00044958985859398	0.361059167543936	0.933495478371651	1.19281445714063	-0.329221220917161	0.274058907650776	0.417277572067137	-0.0303814369028209	0.0644935992959281	0.202826170416612	-0.424510400470574	0.354229645363709	0.341750765217682	0.715198127562905	-0.170272522152658	0.0657359972354084	0.856323815091191
KANSL2	-0.709456617504304	0.102081457442597	-0.716917175968931	-0.267825652967596	0.0677523216084519	-0.996305174945934	0.638556493688073	0.250742679829781	-0.0532710007873342	0.21103229834814	-0.420077587201049	-0.408085538366461	-0.978432455302687	-0.358999147132636	-1.21816182030008	0.119863356234251	0.320875108436848	-1.35137098857391	0.486222474509561
KANSL3	1.13668658274406	-0.756884846012357	-0.191279962429289	-1.01460793508137	0.344031322744517	-0.460751636736781	0.317524975002708	0.865388133393098	1.05987744014546	-0.623331638943281	-0.916383795032858	-0.930683872249179	-1.24479936733867	0.354544198444889	-0.0243689818796419	0.263966999804489	-1.88704077130782	-0.790621668627172	1.35703996993955
KARS	-0.943610928453032	-0.874696193956603	-0.747212936522113	-0.77439327506861	-0.530137978507094	-0.540165545671857	-0.0792309274309997	-0.968919577727031	-0.707937138058448	-0.451591895972484	-0.28797204520043	-1.32560261604342	-1.02745832979085	-1.17937601041692	-0.757079634187094	-0.869724775734963	-1.21286467529352	-0.587862907357509	-1.32406946248796
KAT5	0.818718960304034	-1.18798787400733	0.29139622669007	-0.0220036713863388	0.714719167827789	0.797426555104253	0.866871443943027	0.621091510148197	1.15361161712923	0.0662283584429235	0.496370304662845	0.322677813032076	-0.945334195503404	0.544696930687119	0.136404476958492	-0.115280223639839	-0.183050563504054	-0.630227825628061	0.286035482010654
KAT6A	0.77289813659651	1.75300969130041	0.4879235249668	0.673123491285162	0.43744108690394	1.43875698037679	0.392322856691956	0.406455453114881	0.794495227836006	1.1757433495825	0.555829041944057	0.791221322773604	-0.891457700717885	0.684365555709264	0.735967189115356	0.883613163599536	0.705798733900736	1.06086100223736	1.86240400036844
KAT6B	1.2941637511891	0.748831319188892	0.778055215190687	0.186330014412249	0.466800389629236	0.724240873069369	0.273206110324198	0.169601380780474	-0.231716592695936	0.343636448563815	-0.0814706215456564	0.357671047771843	-1.02401983016496	-0.0832896968300541	0.266717052117617	-0.372485824219101	1.31789154541994	0.772018523288362	0.249310606310449
KAT7	0.177117800975999	-0.329364576735562	-0.299238928650706	-0.449499473993046	-0.619852943494694	-0.33877592489546	-0.720694983542569	-0.830549989959509	-0.779099724463986	-0.514654526623462	-0.433177696402101	-0.515544254824442	0.648516431502042	-0.576566796780105	-0.507839909562684	-0.507075732020938	-0.0669340250827092	-0.142612730922978	0.00369314030184327
KAT8	0.258779352233503	0.468318263966077	0.193981480370934	0.330422024378799	0.0873386132431576	0.248488075923631	0.102991098472449	-0.22746881454429	0.196478114590059	-0.0379988327373688	-0.116099885298606	0.557041097040045	0.437325013964297	0.133130994820022	-0.11376210428181	-0.415024979149153	0.333813604516604	-0.00863682051698634	0.528448116515825
KATNA1	0.667628186947356	-0.934543600075328	0.215956459048004	-0.0232448971983947	0.973126900781684	2.21625642406382	0.561946670210596	0.290791765378095	-0.041596504058989	0.288584850998846	0.247261986968955	0.25518170198031	0.424950045273644	-0.0305238286101415	-0.0742731229143541	0.0904685480912156	0.390803014764324	-0.308025394760829	0.518340316484282
KATNB1	1.2891861519395	1.14472244117208	0.918664812609888	0.50734293328502	0.753805046353502	-0.590490664733405	0.46704737928116	0.0475015181717397	0.856315800804682	0.247444435298021	0.562894216392548	1.39527940079781	0.549112591320623	0.861886596596435	0.788281877663533	0.948557495928918	0.795122100178992	0.888500453945655	0.455483895822702
KAZN	-0.0698163117661033	-1.01016686609368	0.158934857592943	0.601797904127161	-0.174003559197951	0.557204786965462	0.46762016815023	0.136847759330726	0.144324206680877	-0.177697943982567	0.017837135246605	0.341446533006482	-0.288304197572092	-1.02525604664476	-0.727933846319847	-0.00467415036651509	-0.727398195154668	-0.916114773490338	-0.428637457673348
KBTBD11	0.76292842333243	4.66371095197559	0.512499334458425	0.339116188367845	0.983146754880228	2.08313834231601	0.897825306834061	0.894357845017683	1.15436882203007	1.2176993062663	0.536985044731509	0.983964744838964	1.45897160960941	2.17267778585139	1.4357185826393	0.797637829382425	0.844544259281462	3.38544812972679	0.628080873137205
KBTBD4	0.558894654388811	-0.401590889994932	0.0122768082724636	0.0847605418707128	0.270514570965848	0.0253294254892458	0.371899449766837	-0.127732026789608	0.260218486786007	0.128365314884383	-0.151590000343151	0.223859572568185	0.0945114767374457	0.0808516206906258	-0.490018126557699	0.117783014677212	0.443128027557143	-0.138789258320193	0.112306682349969
KCMF1	0.0720890447911482	0.985373250971502	0.154049291827774	0.884921705475752	0.0794775478340686	0.716131333140568	0.211293206382682	-0.420508118753617	0.186603614594803	0.798476620181733	0.407278986882026	0.185457626823382	3.2906573110283	0.287278534153864	0.540772329273387	0.234730387389248	0.120466810159519	0.509087497323353	-0.0217331625925724
KCNAB2	0.452401681412402	-0.349080722088429	-1.05269956426615	0.052934254475785	-0.646628597809935	0.896437608144032	0.221468219164173	-0.420875067916476	-0.518488898719427	-0.204051067747643	0.142442544072169	-0.713596461355674	-0.292953936801384	-0.493000033951142	0.206380581900938	-0.810741659787464	-0.246172796058916	-0.509606983605811	0.88288854458962
KCNMA1	-0.00115372662654801	1.42360439706517	0.575946857428102	0.0597642055743537	0.500345676177256	1.16688730430006	0.947873705236953	0.0461643231227441	0.264831998176675	1.73990253449355	0.688518881225953	0.887555674218525	4.01908745674955	0.583086303547185	0.36214804837908	0.0468600302497441	1.53576972659965	1.31637438169159	0.569477113249838
KCTD1	0.221835553897657	-0.0781393647446662	0.0444837693267894	-0.827242362014804	0.0988295737702613	1.18404236360265	0.0470026031807358	-0.0615656500798264	-0.850121911037975	-0.311231347353206	-0.769960967424308	0.0830933706100242	-0.735028626879561	-1.10563003222802	-0.430530966363037	0.529194166574491	0.147343942514088	-0.699670665735435	0.196709442004252
KCTD10	1.22543576162202	-2.09498293295328	0.0215551469299549	0.0561550198558022	-0.621708093277699	-0.397615697683547	-0.575800789123259	-0.237303271295031	0.477631612738323	-0.420593270978259	0.135543340650651	0.398969860194588	-0.314199893073342	0.0978503858074584	-0.200706021506174	-0.512282078763568	-0.542166675948461	-0.669277539061761	-0.12286294659721
KCTD12	1.11263111993286	0.828972157523813	0.773482687104368	0.427595320076322	0.984509073278554	0.757599939606051	-0.135897684131866	0.322233682972187	0.355214453528228	0.128229919390884	0.798254263243503	0.318713965535278	0.371544665303254	0.465337841382042	1.05177882406203	0.334321473982349	1.59602236849015	0.722284708437142	1.19653371534784
KCTD18	0.656097307762062	0.306439807904498	1.14903911346736	0.122487865817347	-0.460298916563801	-1.08361277413833	0.238874434688349	0.0135760813050119	0.357210337286296	0.58141858678859	0.329688901926566	0.351559464526505	-0.106047991405743	0.66588227757558	-0.795591979121674	0.383705776100673	0.677631508082794	0.333271812485401	0.284418641181683
KCTD21	0.435030522527393	0.0753611263740259	0.308108083811282	0.514439423591129	1.49991047970178	-0.546619702667904	-0.215600312080539	0.268329129385208	0.513289921494441	0.2443607694671	0.967869205118213	0.0761682629741644	0.343547625689027	0.0391476650227006	0.451633849086046	0.336114559835152	0.567440958954425	-1.28297904869964	0.187664761433757
KCTD3	0.69713059418198	0.756850633654296	0.588480488143071	0.139508375808416	0.404728403858961	0.503546909473864	0.738418331560989	-0.0524143804072909	0.389835384757476	0.0766478712697667	-0.128193483396335	1.13518837192298	0.754218886841825	0.593533868482599	0.234158023304631	0.568218085953566	0.456864922030337	0.72350046099897	0.422325322403343
KCTD7	1.08707758806004	-1.34665924532641	0.157045613082433	-0.311072539152478	0.260587735139087	2.32339338192204	0.702281787838425	0.428227235886815	0.625395693906916	-0.218380324337892	-0.0720923734158712	0.227210945471352	-0.380689857812519	0.270693298154897	-0.239180450311322	-0.188722700020017	0.150437435300923	-0.941126335691214	-0.847491958413334
KCTD9	0.848450551247094	-0.0248742200979343	1.3126393504158	-0.0973343704109971	0.780340969929381	1.22077932547283	0.74264635827434	0.262128388659485	0.604666542440998	0.232481393570804	0.25954458139404	2.14325036537606	-0.539751675158489	0.0312556937759786	-0.369329350764977	0.42856892703508	-0.361133459325249	-0.0513579395592996	0.153613321656314
KDELC1	-0.278442036122948	-1.77442094115072	0.324563538381642	-0.39552173126056	0.325477315079567	-0.236982305721983	0.092511154237338	-0.0376914796373713	-0.313206199167614	0.381624276267978	-0.0802482718827183	0.450122085987292	-0.394147643802477	0.522450982011081	0.497186838749946	-0.604091932604973	-0.755147519600719	-0.187832920719314	-0.232295681444173
KDELC2	0.0832807917361381	-0.536450499401992	0.603994882593738	-0.33654648458355	-0.488995885137486	-0.495321233312614	-0.529780186878136	-0.117636646066375	-0.565517554815803	0.584709663876232	0.451109179928268	-0.319637233453649	-0.0802586146403427	0.663284643492731	0.814124382313205	0.580846946337508	0.322468573483588	0.904512305056273	0.674831112611053
KDELR1	-0.51212405086328	0.174692213905354	-0.98723976640624	-1.07989397924459	0.110333019631159	-0.337099564440338	0.180524645003927	-0.0362893151388684	0.186882173285463	0.222593737679881	-0.609288818467345	-0.847908895870542	-1.32511513230877	-1.43575611362173	-1.22276429286255	-1.76668784773552	-0.0667706066177335	-0.173136809815433	0.15806496987105
KDF1	-0.250247194260129	0.604884842439191	-14.1621851828147	0.326694104641457	-0.356265329680439	0.301635525005382	0.904743350791091	-1.49607674390497	-0.133088761743613	-0.523562078418407	0.313449866400989	-6.07417228455031	-0.0943662393593496	0.434216475849094	-0.0609416208187465	-3.35678284916624	0.0713982986027966	0.291039231150721	-0.558858739234403
KDM1A	-0.141570575392377	-0.209688338745857	-0.330611350473484	-0.426248672925804	0.0105194277194494	-0.865816473604207	0.003580243907422	-0.0924035959412737	-0.237545821641384	-0.197702756815876	-0.253451609325348	-0.531277737212272	-0.372167893372868	-0.234801049316958	-0.395344789489425	-0.0252211122511652	0.139330853002663	-0.123198363151133	-0.131607798753368
KDM2A	-0.116108246498756	0.224494127173671	-0.600016366013053	-0.602169854230493	-1.03668247240456	1.00273211260409	-0.236536659902491	-0.539915173243793	-0.563366700311925	0.0223507126665587	-0.56836487411425	-0.411062777936851	0.495751836855917	-0.286967350376915	-0.517338069699312	0.403607530623171	-0.280721397868197	-0.107883811016035	0.0369757205012157
KDM2B	0.208764681513973	-0.10933422441346	-0.461123453024611	-0.0735794821735372	1.21683062455659	-1.28620372304342	-1.5815620928678	0.148227345320527	-0.0390476140398464	-0.653522552116012	-0.00668780625497971	-0.649496860422987	-0.266071645607258	-0.613238199935116	-0.938001251452265	0.385804623895654	1.18415100929891	0.337263209593274	-0.783318727923027
KDM3A	-0.150458728366454	-0.487588617408006	-0.869034022095305	-0.608836222255209	-0.0538395534093991	0.103920223222917	-0.157800645712612	0.152184631858958	0.190828531539654	-1.10707259974632	-0.590331018984191	-0.4304571729203	-0.225324743205847	-0.417808544485242	-0.464791532583774	0.160364654982084	0.243073040597525	-0.364493952661545	-0.096542414228112
KDM3B	-0.101248690090583	0.0421990441896267	-0.646151596032159	-0.158633910754055	-0.476356227371349	-0.201984558248976	-0.103498479275697	-0.272484412860492	-0.0599949062536452	-0.311551588255942	-0.245098820414731	-0.756773950591713	-0.123943741400762	-0.194771428712738	-0.036579065856844	-0.356876488048603	-0.264298779671302	-0.497616057459323	-0.711769407782508
KDM4A	0.784847466342322	-0.0603656168900665	0.419350042404724	0.423629110047217	0.167300747973149	3.36753060618656	-0.542791387842068	0.504423278903197	1.03978989999988	0.437924734870513	0.295103912354639	0.430145854892705	0.449460643662887	0.590386262421184	0.306452226995223	0.286809729440368	0.365606696011709	-0.128884412447821	0.693771294637413
KDM4B	0.239088732073148	0.512470938475447	-0.412694616326327	-0.0558245959060608	-0.1870087737082	0.529034848467381	0.998545070849491	0.694426402741083	-0.00900439058660001	0.22168258575524	0.294640099297185	-0.020258560662672	0.668051077814338	0.859592650457131	0.207094938837195	0.367573215515341	0.400773142153409	0.21434783102494	0.568717940533873
KDM5A	-0.195310060986723	-0.231356780811863	-0.227154621767922	-0.171949485762252	0.0337578077529326	-0.387652002786476	-0.627838000966373	-0.0537480465182684	0.150465843398719	-0.654249428608042	-0.310028489652396	0.393236134070742	-0.277052254828263	0.829970938283686	0.260060934692175	0.442357826459984	-0.123420065262859	-0.348779419878015	-0.501995524781353
KDM5B	-0.585022387442582	0.429068876140312	-0.125037900771683	-0.0851858520984879	-0.221046543387579	1.18643315821589	-0.254101973105885	0.00945603181295153	0.0194327585151325	-0.0832952211985547	0.0222495085312037	-0.022720854005187	0.553071619563232	0.429411633479049	-0.0515902583650163	-0.0442661892355825	0.0396036206864416	0.202454557500735	-0.0677370568882456
KDM5C	0.0477781208280289	-0.481069744840176	-0.334796968576341	0.228381633344399	-0.924549373834452	-0.493641580730665	1.03234635165427	-0.685443257134532	0.192764489646153	0.382646339279785	-0.120781215128546	0.161220760418686	0.185980320583049	-0.146125017565811	0.153163375378643	0.0968193039820716	-0.13883298706696	-0.792163384910646	-0.707422302715652
KDM6A	0.886867291254898	-0.324421181268909	0.0525473392164626	0.0322547883145239	-0.143822841103708	-0.522907039497256	-0.227074743015143	0.314378281982999	0.154090343472726	-0.472688854946413	-0.0802266480705047	0.259737953435002	0.654604511644316	-0.660431891327741	-0.956592240450532	0.776073169819905	0.611845798718927	-0.385931971918868	-0.221793545853685
KDSR	-0.110512953979101	0.203338898205994	-0.385848045674931	-1.10356544436553	0.536048688769199	-0.456370650131336	-0.215160268239681	0.0918284903766836	0.113395309237389	-0.992576637081372	-0.329537179002727	-0.583967554067899	-0.305186425025172	-0.0187570041147419	-0.316362431415571	-0.980793025482566	0.556407286861537	0.494805460673788	-0.0418582402960316
KEAP1	-0.302748514081302	-0.113018698777461	-0.336404968481837	-0.49802933043125	1.30127386057397	-0.766504380381618	0.547161945721806	0.243073632074327	0.0242657168822464	-0.647624771327349	-0.0700564076760917	-0.241356778031173	0.44861523753761	0.107353049147469	0.0591752080553399	-0.305443083238902	-0.412413321328395	-0.688866300799317	0.0905031308516487
KHDC4	0.1851783546229	0.245782667845213	1.33897657850892	0.759705507457685	0.0195946098411547	0.204479633317871	0.531673647279785	0.508189703401003	0.478099277901521	0.639907787829977	0.46395491447279	0.517519998922384	1.67866557209779	0.184289603527602	0.173557142429524	-0.123543701589776	0.601677646374918	0.259279482173069	0.219181076468228
KHDRBS1	-0.388553468010974	-0.0242727228387363	-0.0573059826380071	0.102608584812797	-0.288708641121335	0.119885041938539	-0.978710204727135	-0.339539271391381	-0.345905578691345	-0.0455028545188939	-0.178499783898774	-0.656678198231005	-0.317155199979676	-0.873812151544839	-0.849377975202485	-0.0862377748103735	-0.452918055976257	-0.130917709157786	-0.389673930878009
KHDRBS3	0.428260060115487	-0.474497943436179	-0.381154606239178	-0.363227261353528	-0.534354266662851	-0.104758666903385	-0.165803379042985	-0.766129556123874	-0.917951753245727	0.0594851364170975	-0.727228215046573	-0.151117380118749	0.139123102434895	0.454480070995546	0.204288818116181	0.423661777199624	0.49755600335082	-0.108032068123679	-1.34180571156474
KHK	0.807767856515573	0.26456046529635	0.637465882106274	0.864182039905424	0.673221406967688	0.259464306144533	1.63897744244711	0.0505737239301745	0.527352585410749	0.981031753562158	0.66703622190903	0.418823430462201	0.234085594230014	0.678195030250697	0.775206129647039	0.408172095477444	0.806888149590046	0.388274177663573	0.714257630091235
KHNYN	0.445769277846686	-1.13538731917798	-0.542409819731521	-0.378447645100765	-0.250855769644787	-1.35328460329819	0.101597141037423	0.046401068205172	-0.11094527989525	-0.182285860366256	0.146849491972412	-0.536699056117106	0.140331721053102	0.204558916805262	-0.308784334085307	-1.14471822275464	-0.558126651168237	-1.05272146279857	0.0851838584737486
KHSRP	-0.119639159235678	0.121048191080209	0.0505309780096226	0.337434585125077	0.261550520039323	0.257882265783074	-0.410184519299531	0.126662495942616	-0.159599766281785	-0.0484656937171334	0.0572622303911733	-0.262532369865468	0.262906910044463	-0.0515242437591157	0.0846347387631962	-0.0378520541495873	0.0342200219939207	0.14721543452137	-0.404857429578763
KIAA0319L	-0.135926409045268	1.05921425140294	-0.358253470091267	-0.104673414557855	1.03120122808218	1.011830820039	1.6421313978463	0.745408692357958	0.914945017042297	-0.313239683442652	-0.0644018908267573	0.0743374033002972	0.46821970509862	0.895235551125039	0.664328955172101	0.837042656549263	-0.526788844693787	0.47135495935608	-0.793197312632763
KIAA0391	0.427282545441608	-0.978488331218554	-0.210104011654979	-0.589849975690166	0.380798010927786	-0.16553757634735	-1.2967028204497	-1.54224522670241	-1.12926038935292	0.605993510273697	-0.280905440800602	-0.65498237860436	-0.439877571894824	-1.08761481688897	-0.814606317820816	-1.61153952906527	1.16704442800491	-1.56050818899783	-0.465944641777015
KIAA0513	1.72326735329008	0.84842607589092	0.0237794898803022	-0.626754609208036	0.818327356121124	1.13599920150617	-0.288013185653943	1.03113380976746	1.18288520920928	0.303452237206083	-0.648137593317781	0.836647877522855	0.985714810986892	1.62278288446627	-0.0293485654860208	0.640094798884944	1.01614207420912	0.752647954403155	0.247872676955243
KIAA0556	0.109620145571797	0.455032946409134	-0.156060137550365	0.361362129912136	-0.0324507889938547	-0.95647733713301	-0.506109842863005	1.10678692741294	0.299748225317045	-0.0788194597366922	0.228973022802963	-0.238934015449023	0.374081635442275	1.66759797358934	0.539638847221261	0.251085563747803	-0.0547160416279124	0.166133809109394	-0.129641718097989
KIAA0930	0.389199974892532	1.31833069893234	0.401664098419809	0.0299211132696891	0.775273785165102	1.74635851414197	-0.273154025427745	0.623321137196996	2.81777095951534	1.42791762099338	-0.219080640774166	0.94859011264005	1.95610605165109	0.618141376306813	0.158017950034924	0.590207878679446	0.484676041981647	1.02746335708871	0.202585650405724
KIAA1109	0.841959151939597	-0.534176228770464	0.0812444926771871	0.435244531827788	0.34888585228096	0.378113861383408	0.361597416177215	0.78581411010602	0.834012446345643	0.142663623110328	0.165043289204737	-0.209198616029481	0.183259714719376	0.238887476183609	0.943687513592054	0.557713968460664	1.08457174390204	-0.53675375113659	0.772541289532884
KIAA1143	-0.0786633095194925	0.516999557059029	0.0749012513061321	0.5543466326885	0.834247988540815	0.665564481467355	0.54510459334843	0.138399141455902	-0.0428343903968723	0.0957069444347851	-0.0443956644082217	-0.0219398137857538	0.0610793526912247	-0.651150772897025	-0.54396885434742	-0.089882068834506	0.464443559645828	0.541880388819147	0.0189096153706213
KIAA1147	-0.207609104638823	1.21658519092257	-1.31780738338812	-0.393731731100328	-0.748855901720283	0.304695323221111	0.982667271261079	-0.14412428125797	-0.190215569166779	-0.08990955694519	-0.253938977386768	-1.43526356191488	-0.23140097171636	-0.296601499292178	-0.383555072414912	-0.520587983632212	-0.107741942348032	0.126220536657308	-0.27432189267863
KIAA1191	0.0194637943250506	-0.047352315989429	0.775945089725384	0.90743636943663	-0.0974320009508065	-0.509519721723395	0.27464125607841	-0.257449780428595	0.127614821183728	0.813087889216746	0.34026524567202	0.400009036108017	0.403835622960536	0.770016024580065	0.398723319454774	0.178175291144615	0.61392811745277	0.18645664826619	-0.20424901644852
KIAA1210	-0.339391932671652	-0.408594739434889	1.99598313918222	1.65539974023602	2.52562651068303	0.159594379768846	0.845070737374325	0.12902683167727	-0.0444978349948844	0.545433440418741	1.36890467581669	0.284558876004695	0.391904855769348	0.0861265537496778	1.71270721263848	0.290289555211784	2.51610593265806	-0.270040865364458	0.476513274809113
KIAA1211	0.0584647579836497	0.975562945559105	0.573299340269691	0.618802450210841	0.140405007487815	1.25877169737712	0.137937714129386	0.165771272410586	0.263463691699951	0.859036853964768	0.25095260278987	-0.114766355734246	1.25105963360401	-0.293131265988282	0.437388181832238	-0.334188410660035	0.193078739907262	0.907017289004271	0.398393527486842
KIAA1211L	-0.444198878694674	0.55070408965429	0.0476307656271949	0.601647135840401	0.174685574899329	1.17132264970263	-0.37165157534193	0.8960466947915	0.464791728275311	0.160519286472621	-0.36109898145174	-0.449228846999184	1.14394282243813	0.0923012980831475	0.307747326694564	-1.28870688899294	0.14388058240728	0.453288529464651	0.746600429396758
KIAA1217	-0.107840955332042	0.0561745151324114	-0.171371056239291	0.0833869095559278	-0.263000636216611	0.35295080599916	-0.408301738881091	-0.0875604694071483	-0.237677888541622	-0.358296424129942	-0.238749625123387	-0.212118606906288	0.506023149159609	0.0312481589114863	-0.21968336714583	-0.339851470464611	-0.00582828267451122	0.0361706453478016	-0.288413106728772
KIAA1324	-0.569958867230936	-1.0565606645924	-0.107431260338839	-0.910476499717612	-0.214517793999183	1.02370812909953	-0.719396194203845	-3.59922830510355	-0.729406112702561	0.227113926613168	-1.61078175022276	-0.195513776099951	-0.334435682933297	-1.35297199099275	-0.68138247591326	0.689317746299616	-0.48325124940181	-2.17637480255472	0.499042154823193
KIAA1324L	-1.11381960790205	2.10383109175006	0.820356818578333	2.4850016458678	1.7277835277533	0.882062071518332	0.283732075920089	0.794832427323445	0.563414059379265	1.41893232865762	0.987991367740003	0.612645621698708	0.801023417230779	1.01415122082521	1.01879124337963	1.32112439428033	-1.03072564896219	1.77726033096978	0.40621851660638
KIAA1522	-0.455096914352277	0.885712032260677	0.0337376815713707	0.141098820229011	-0.200658256790372	1.18765998299978	0.0369705072724079	0.175232755774621	-0.272870096273463	-0.0657060128101262	-0.308013792111872	-0.265008961697385	0.368430753263573	0.0265924181956901	0.161090526342172	0.181445953930724	0.0174005917577417	0.51621380207763	0.410612991418653
KIAA1551	-0.525576524159464	0.663080385136037	0.453676168222909	0.372121012697501	0.195385535918757	0.372907774619027	1.05532939214375	0.284390793591457	-0.164076781764864	0.693671571898299	-0.15693278778675	0.388331720735566	0.172256581075941	0.877520730830746	0.38688995330128	0.0632447199993982	0.0799378383231777	0.600636266908508	-0.211302332289526
KIAA1671	-0.142127602848088	0.653282876273553	0.395394703996003	0.285966038002575	0.0542473085343893	1.08290042705493	0.242405129809261	0.188076910204728	-0.105485060185639	0.027659024371976	-0.025804007956638	0.147399488468123	0.404002456785428	0.187506249812621	0.408177849924963	0.212917890417505	0.309861403414265	0.516698527208245	0.586998869113404
KIAA2013	0.75999746674776	-0.311596921555334	-0.474437297800308	0.124411327415131	-0.236827810244115	-1.31695644413775	0.280114836963283	-0.427407374251338	0.51684963953915	-0.547833025515938	0.324725930238589	0.480506733295934	-0.14561410247329	-0.194223423194943	-0.604127829886982	-0.248144164127642	-0.36124433986867	0.0053706659977878	-0.293866545481317
KIDINS220	-0.109024455203192	0.38892243439097	0.170224859296412	-0.205103854647333	0.150418422322855	0.0629701507412318	0.197429901076963	0.0837001597975783	0.123869818565244	0.152329725513625	-0.0328575754338739	0.489964514252739	0.463461941411836	0.522041779950842	0.0702007223992556	0.509664491844352	0.0921145286484093	-0.41423200995068	0.31826743393977
KIF11	-0.1255273173381	-0.251499278839755	-0.818698678153925	-0.61787196835325	-0.838795722014368	-1.31080764558979	0.342017259243233	-0.0727820016256618	0.105194787704945	-0.0253717414562558	-0.905763119429402	-0.636979186296367	-0.65195557358908	-0.550887253124639	-1.10028867638206	-0.111729479607828	-0.803488477672755	-0.419854409349443	-0.45746205227832
KIF13A	-0.80848714920676	0.192112660474942	0.779740598883133	-0.963618070888892	-0.425590411760127	0.300162663479354	0.760195153333047	-2.46855319024225	-1.00660602968406	0.212970790427908	-0.219496965661529	0.295568469083732	0.0244328343062167	0.568242587286481	0.517163255461698	0.470558127913966	-1.30216422617809	0.290992973322536	-1.34396490338803
KIF13B	0.151743966491403	0.231683997191542	0.171416427068009	-0.0759302372864604	-0.0133887157168877	0.325205071931872	0.0565538496783011	0.154617054815577	0.328056487227097	-0.0805349103135444	0.00925317293829698	0.133328422078043	0.524109767515192	0.517991198747343	0.277907378530332	-0.0539722917130452	0.230171223213569	0.257337394888528	0.430025344550384
KIF14	0.164636822648783	-0.140732646771918	0.287358384063417	0.307314909543011	-0.0318935146112429	-0.0860244843699574	-0.0254106636612134	0.127063660488994	0.117105337419715	-0.0508848343857512	-0.00740694339728798	0.768405904389686	-0.431643991355697	0.15076191505178	0.212163745157714	-0.100082647762149	0.148619861181871	-0.0443624796367457	1.0710220698079
KIF15	0.21671479784033	-0.165078252400173	0.0769152134017003	-0.254727657105941	-0.0879782047811884	-1.25447556233159	-0.227068796197311	0.0510187649369282	-0.529354639626751	0.0490292415171676	-0.184851197837263	0.247037200893696	0.456844681145285	0.526372990902172	0.487559423734662	-0.0658814221211876	-0.136643893986604	-0.205332758684793	-0.0203996436541647
KIF16B	0.316010817113521	0.829852524787037	0.207829098310456	0.56660003315288	0.192593613117134	-0.258105731321073	0.363362639549489	0.0217816619966409	0.379185674966989	-0.277967803527509	0.152996188971718	0.79503363999744	-0.236482291554712	0.673313836362402	0.351864476668018	-0.532540115193025	-0.0629076383648174	0.682998863151327	0.705413729786965
KIF1A	-0.934799191966338	-0.235695135153104	-1.1436412703501	-0.428628939852592	-0.609095173752939	0.0131570589710672	-0.283855580344182	0.204918700175588	-0.409959572384397	-0.307115428629333	-0.421868803961613	-0.366614680892537	-0.336489159943466	-0.318134411411485	-0.597351755700746	-0.560852561290645	-0.932942636074526	-0.619411003677668	-0.467206119608333
KIF1B	-0.223157099050166	-0.233671145163925	-0.486099479398553	-0.458136841438874	0.0677846341597666	-0.373489046267771	-0.504610219899641	-0.476208984681942	-0.869747019263871	-0.327584375503729	-0.697068227487302	-0.278088888954418	0.543464751866878	0.0151443334832622	-0.0126212835335561	-0.322492711255832	0.13875085440614	-0.485668135086064	-0.251628047659225
KIF1BP	0.0745759568932447	-0.356587577652133	-0.380250666462105	-0.653005959155017	0.184280529567898	-0.321180252660048	0.089937401060557	0.109880295043041	-0.00302632320931313	-0.615332117886592	-0.263200352538127	-0.0462970251981528	-0.508462092887858	-0.598058942440643	-0.389154565854941	-0.248634013528383	-0.148347266969665	-0.727377363575534	-0.864994956880171
