X1740224c.32d1.4c9f.98c6.653363	X6c660b6b.bfda.47b0.9499.160d49	X1664b920.5e60.4e3b.9aab.fe121c	X81116212.b7e6.454b.9579.105cf3	X33adae13.5dbd.4530.a5d5.3763e4	X428de0d4.7f84.4075.bae1.352af6	X0a80d3c4.0758.447a.958c.ea868c	X53723086.8858.4395.93d7.0baa68	X3367406e.d39c.4641.a3e7.44e1f3	X241ecd0e.89bd.4d3a.81b3.55a250	X64ee175f.f3ce.446e.bbf4.9b6fa8_D1	X4749ba99.d3b8.4ae3.b6f6.458bc7	X7ac27de9.0932.4ff5.aab8.29c527	X885fe794.a98e.4f81.a284.ac4bb8
OXSR1	0.527616028644246	0.980249818684505	1.09129857097149	0.0393209116689501	0.242413379004807	0.393268499338011	0.475538482982523	0.550652761160429	0.747485446576671	0.914085483288653	1.37533412956477	0.357412189163889	-0.0739224581661135	0.897948289409343
P2RX4	-0.143068107781834	0.0922231210916261	-1.574259664366	-0.308939477381455	-0.989708810431113	-0.138803706965948	-0.0323788961268274	-0.194888303466788	-1.6603202632329	-1.08512733658861	-0.997812313051425	-1.1618937622766	-0.359036076981332	-0.22559258722654
P2RX7	1.00394768841685	1.43861608914502	1.67686232951147	2.27341264147732	1.12590841672743	1.80013937449541	1.27464188859045	1.06992972509632	1.77400619652953	1.61512125802419	1.96940121060012	4.01467886194271	3.35616262047124	1.50234170037288
P3H1	-1.11659688105455	-0.535361248619507	-0.800245657607179	-0.734023357101676	-0.625888135244166	-0.810688710942022	-0.509032411221321	-0.535767763933844	-0.526239018525618	-0.960898267505178	-0.450746985613341	-0.575064641701385	-0.572326053447649	-0.702947818780353
P3H3	-2.09763821305001	-1.49725242410501	-2.26094706194723	-1.20497232349589	-2.60492354916725	-1.01243177026193	-1.16712097127815	-1.58580181776981	-2.67511639283991	-2.02816890391438	-1.67979274939136	-1.78469691440717	-1.60898694063184	-1.7574227139102
P3H4	-1.49480580553676	-1.14209355537284	-1.18385259013089	-1.16017373049866	-1.3658878324917	-0.885987999408175	-1.12824787705326	-1.23025735652871	-0.880412096805147	-1.35373797928987	-0.723410286733799	-0.541910830002487	-1.65345460631777	-1.12696054011026
P4HA1	-1.18625932604825	-1.33192622249984	-0.93820803006094	-1.19461392961767	-1.38317293155447	-0.961800491529785	-1.02863721788826	-0.99487446646342	-0.840794306699963	-1.14640958343378	-0.680157381340386	-1.30622773292788	-1.27750530908132	-1.27200010268679
P4HA2	-1.31090448651535	-0.127582083405965	-0.752754220321968	-0.671103637060531	-0.867647245141984	-0.907717353942997	-0.638560950546869	-0.52099943504593	-0.375389368658757	-1.118034976496	-1.13220826624443	-1.00682794708367	-1.15301916934464	-0.800593929241928
P4HB	-0.599199377028955	-0.772822052202565	-0.424329946737835	-0.748955951514577	-0.254354505462536	-0.681284935126648	-0.371801149689695	-0.49692722646658	0.036295147406048	-0.379583741529874	-0.562472215144277	-0.534926129123301	-0.441705354781034	-0.535285140566836
P4HTM	0.206028926534372	0.308374340528475	0.181781399115417	0.12458770965488	-0.00830738156025848	0.217353299661414	0.229271673582504	0.205368538974951	0.319027856903132	0.3902987448004	0.150699721967344	0.381894766070274	0.0321968884698901	0.33439804817796
PA2G4	-0.0657281876874582	0.10827646110247	0.483589779904457	0.030939585100205	0.110333833282016	0.100915306962319	-0.0933434845789786	0.102462565164927	0.253095419457823	0.11432750668695	0.493960109463254	0.199661407039087	-0.111634717035197	0.28958801137461
PAAF1	0.0220212626955374	0.174996050422689	0.349209172398286	-0.0869125240096363	0.286435522575125	0.00152462563493374	-0.430860923245533	0.228597220423354	0.329044539119004	-0.371781516562876	0.264993784216081	0.187085849119422	-0.322580243031369	-0.348810096280939
PABPC1	-0.506410069285372	-0.792302927654305	-0.693022143884796	-0.620949021609311	-0.565366774318376	-0.549110057756784	-0.725481305358649	-0.518355911503887	-0.217411835218689	-0.45207915868829	-0.489334076844668	-0.619843901181731	-0.620271796249389	-0.708219307448538
PABPC4	-0.990562773681127	-0.757193116540433	-0.681980759648533	-0.68600012134977	-0.748848942607018	-0.460406173926995	-0.892287895243337	-0.53799726464001	-0.955858204608166	-0.697608198078607	-0.455821242493742	-0.98495604489501	-0.974768429354205	-0.707310706464033
PACS1	-0.277551996431575	-0.291765770437232	-0.319658280853475	0.225775905033533	-0.346679019008402	0.0681603593552449	-0.0821066213467465	-0.1479448864741	-0.35371740971894	-0.421080998515745	-0.568312411240116	-0.331028723393689	-0.423493011435898	-0.162089337795336
PACS2	0.684641709807377	-0.162610264128473	0.663793921690382	0.0870879005255006	0.714404457461771	0.25705633653156	0.598986393800246	-0.211906891835172	0.754607654859997	0.471942536859772	0.449198023284105	0.558321395909002	0.670470806780097	0.0873947092671519
PACSIN2	-0.131700620389264	-0.271372603600914	0.104015378055147	0.303153818838792	0.517390947943263	0.221405807262866	-0.14870945977445	-0.0283642573427674	0.473647092098918	0.14843027720138	-0.0384729256383416	0.235539945864941	0.359920507468904	0.0913949284398084
PACSIN3	0.215063845692094	0.289267652630144	0.0393511960994861	0.478445998106104	0.593790438554272	0.380516713826492	0.191397349324204	0.512354057566731	-0.157457658231402	0.227450877018241	0.0427773817656242	0.482253563476674	0.336090384015486	0.461398874153192
PADI2	-1.26854597987078	-0.236487835925423	-0.51945393022213	0.375275210477358	0.601340532619505	1.60775844294938	-1.07520529108832	0.287408274938516	-0.117632216405177	-0.150340602294488	0.404740254207932	0.179732467747434	0.104825485056229	-0.591601628596882
PADI4	0.676028821816721	1.98278002910084	1.20623587209476	1.12038989639564	1.06242827010272	1.13983868721688	0.95813648896426	1.34172564106646	1.27901249507061	1.37951871479089	1.41761421073187	1.3005027383854	1.14041390359149	2.2198870137975
PAF1	-0.375650057388233	-0.745061439577411	-1.21299469448633	-0.469007882172224	-0.900536424412438	-0.383077620646342	-0.534367659754425	0.0585768145178567	-0.806073116588337	-1.15297477414188	-1.48611944652445	-0.763668114327333	-0.814036246749885	-0.460526769415469
PAFAH1B1	0.569113507179863	0.407969437479745	0.639792605166071	0.385031016062669	0.809393037880447	0.430089809224524	0.595765829840802	0.393016445720829	1.3290345874794	0.504733980746383	0.915664404005241	0.480865355279348	0.37884101986403	0.726680692120897
PAFAH1B2	0.474691590640119	0.958309457489049	0.548567997815045	0.352555784588813	1.26194353252667	0.264042468073782	0.411593601945575	0.859279199297963	1.23180409324327	0.518939657337947	0.659100520101946	1.12552378112969	1.06418828269452	0.684609417881733
PAFAH1B3	-0.63755186260359	-0.392819240600502	-0.309400342796905	-0.893930090731645	-0.398755727948829	-0.653090736615089	-1.02197940413784	-0.615262479546264	-0.347972478009083	-0.251495914686989	0.0798203394605762	-0.116620634505334	-0.637761396360399	-0.509596114448743
PAFAH2	0.132294852618552	1.13016971987785	-1.28645367353348	0.0321905245291136	-0.997361936991549	-0.49177719302185	-0.0569852205543062	0.644078800942598	-0.669015836988634	-0.955681140778126	-1.50071518734131	-1.15017574650653	-0.720608833507519	-0.109256219094276
PAG1	-1.06884923715707	-1.34136322826449	-0.885877585098787	-1.01848175700056	-1.2798697910776	-1.08155675496557	-1.1027227951991	-3.18229145131364	-1.68801837969874	-0.725242538389892	-0.927561006073095	-0.806900682624782	-0.865615869671724	-0.567359024763251
PAGE2	0.0878251840440095	0.402792418055709	0.292387475058974	0.0314703375832909	-0.805484820314909	0.279460998110458	0.114008337913976	-0.034728955114896	-0.587430539176968	0.00733496219817968	0.631131673902911	0.477279527014297	-0.654790942088763	0.199214034017569
PAGE5	-2.50105984905987	-1.66420992629461	-1.78754544143317	-2.40868133639225	-2.24075697587929	-2.67679984085039	-2.31604445587307	-1.99245988640554	-1.54875782957188	-2.11837962146069	-1.93100133893853	-2.01957436285183	-1.73822286851344	-2.52603164319896
PAGR1	-0.241656509422503	-0.343665314471349	-1.12729841883552	-0.155413044021345	-0.249938317892753	-0.22823935919981	-0.322744514063176	-0.313609527148503	-0.338094967450924	-0.646484396312656	-1.05980399292006	-0.416565629042379	-0.355457682896127	-0.394514080868669
PAICS	-0.555304859724554	-0.31352541306354	-0.465678532099004	-0.621054772654872	-0.325458936228736	-0.609725018592544	-0.807447121838555	-0.0169264770493339	-0.267412620554213	-0.577339169874984	-0.0514579202009135	-0.317497047456881	-0.658876716324291	-0.35473397219808
PAIP1	-0.150554086658547	-0.496592458734346	-0.543801133342064	-0.326499894961493	-0.695159241186426	-0.445771744944736	-0.167933681232429	-0.322186363625844	-0.193175719014325	-0.367908203021416	-0.936733609853092	-0.319448105346623	-0.393886799057522	-0.391946034975212
PAIP2	0.227734770022251	-0.300381700310513	0.259005840822844	-0.768010569664873	0.627340640204025	-0.227348318351023	-0.406587136385645	-0.958490372899174	0.9917194744251	0.235361877538564	0.354829080529594	0.636085150589377	0.794495750626099	-0.896847301367146
PAIP2B	0.421919459412598	-0.553531139508349	-0.439470054465316	-0.308328048627899	-0.463743906023389	0.554963323188228	-0.205117821251895	-2.07980431654872	-1.22577550269194	-0.101681027293756	-0.376548437153475	0.143923106358018	0.0779094664141533	-0.967915953193575
PAK1	-0.501708894134016	-0.794552745387665	-1.1118893522429	-0.24752949089169	-0.870977662455166	-0.638392895287769	-1.21469086268712	0.750803604370732	-0.734249533672825	-1.31368624930975	-0.362592196918201	-1.00605217778897	-0.809696976835734	-0.563751736454672
PAK1IP1	-0.399093370214386	-0.0145483896128293	-0.511224281278067	0.0220999203007533	-0.176425169685154	-0.313281170855094	-0.200873813136822	0.276879718062998	-0.522011250350066	-0.546976085588844	-0.0618312205575504	-0.172581649931851	-0.260462252248615	-0.163424831725161
PAK2	0.0506446070629426	-0.0339283159753432	0.567006138332058	0.121154803398206	0.259265549735907	-0.0843973930415336	0.124986739913413	0.334506338672938	0.608736179202759	0.342494978467725	0.361947291962658	-0.00370112218700116	0.0925387848219211	0.242033074701009
PAK4	-0.62431775019412	-0.657760260090675	-0.797620124273249	-0.628981125177695	-0.910451263141821	0.0419901281431233	-0.670781907913956	-0.288610073206545	-0.714668788749281	-0.417361038179062	-0.722953272586727	-0.485136685779013	-0.566439296497492	-0.599469325306515
PALD1	0.325275595498327	0.697180681882785	0.590606696273858	0.355239033399411	0.646005346577671	0.601362181615194	0.259237654658367	0.241712004392772	0.749195260398345	0.47490134710871	0.416155226270653	0.862923088545338	0.823085239645565	0.474739908631468
PALLD	-0.388796824317913	-0.472316117336899	-0.445395559017186	0.203351899588474	0.130114984028786	-0.13189279834484	-0.0316255692315633	-0.274049428346625	-0.423950414376488	-0.456989642278315	-0.0218699296344982	-0.14734587049495	-0.0431715250027603	-0.0570329795293714
PALM	2.90207134279687	1.95418614093961	1.44563414388284	1.0879127290859	1.60300634775431	1.54938352656192	2.59274980667602	0.536450937479528	1.50419706959633	1.7905245521659	1.18299041015612	2.08985994736493	1.62924259683225	1.86102166007484
PALM2-AKAP2	1.82206966262158	1.67748738424608	1.75417626368917	0.939539965110419	1.95783992454836	1.11876533899554	2.30247167779803	1.64531046028131	1.72763555512241	1.80867968830009	1.57498989905839	1.21493825663766	1.11579151477647	1.80816885359735
PALMD	3.06798683258908	2.31716624600071	2.99139133550419	1.5439851388222	2.95330118791785	1.56557708179722	2.80266974299327	2.53245228148451	3.28655364043118	2.91811828428313	2.3546230387791	2.2007867024001	2.09931439278851	2.69847200236626
PAM	0.546590241939171	1.32537489482796	1.51774528200784	1.26060039735256	1.14279951014293	0.510287011100491	0.754595513181741	1.67689746020662	1.33801703606966	1.23273808241341	1.50668237271665	1.65765021957971	1.49913268355594	1.13124816138303
PAMR1	1.36132241762177	1.4290897631117	1.6032428345222	1.58091868495652	1.67025546233155	1.52910060290399	1.55231567684044	1.60300782129437	1.96138567609065	1.74836255434416	1.28624927521825	2.48337530844531	2.28282728795437	1.82800411971999
PAN2	-0.105857660018562	1.08401278683437	0.299082426748575	0.300357722176401	0.126123588062605	-0.364083823487144	-0.0897827672316197	0.595909988939063	0.213980499911483	0.246450730911541	0.454998115358259	0.107119851111901	0.112257284705242	0.213240352074032
PAN3	-0.0402474016637658	0.451155837273053	0.361419591183014	0.402921071164876	0.00201777385548219	0.404379835034736	0.356542104367347	0.514773674849728	0.312483663687583	-0.0425377974671002	0.0618142356292723	0.392090739355647	0.573323940965657	0.484335615011598
PANK2	-0.354397385008333	0.85001517353571	0.675532357925899	0.779850756469806	0.912426373620556	0.08225868252147	0.871946202579227	-0.103897181263848	0.77060765049375	0.443561493019866	0.566816729627599	0.804932242597757	0.668724117528493	0.165210232234871
PANK4	0.466890692196931	0.516785138893587	0.494995517530036	0.329279588975332	1.21378319252917	0.184352199948232	0.388150448453604	0.519880958512197	0.906989321700445	0.384218274597513	0.284155634380439	0.784958166647013	0.721153842620718	0.67607339420041
PAPLN	1.12904486345029	1.51824272976912	1.24249213558409	1.63709313055079	1.50240223765016	2.17889025426229	1.55741851627033	0.682270063948881	0.884412860554471	1.2969052474861	1.24940158891523	1.95695732858658	2.06482216675817	1.72907459762969
PAPOLA	-0.785029740598719	-0.957004773783363	-0.417881254347838	-0.466957307066541	-0.611792409518508	-0.345875178550182	-0.839356373362889	-0.265641367043702	-1.0207553001858	-0.720501885390789	-0.542306208709149	-0.821977630026526	-0.911605866054541	-0.720309101691687
PAPOLG	-0.217280140674608	0.00538832762591283	0.114515235512681	-0.287474762426197	0.247477647345133	-0.360459411888325	-0.170779835625582	1.63231610653051	0.717692657606834	0.128463258241184	0.239788615701209	-0.0770107460868905	-0.0608709061619797	-0.336414062426375
PAPPA	-0.459716408845033	0.143508598649284	0.954579041712215	1.62268917438736	0.800147457508332	0.035721790708746	0.0414301464023756	0.66574219140406	0.48368281828306	0.813305606839268	1.13075590825978	1.86962808748396	1.47450858225757	1.17762824895134
PAPSS1	-1.05107645331286	-0.987775743642506	-0.67488700720111	-0.657999675592494	-0.578982999106258	-0.648283150193733	-1.12994721922479	-0.278681410132484	-0.378982583599405	-0.863614383822777	-0.179891918501976	-0.594171521279572	-0.499536714823963	-0.999374660183226
PAPSS2	-0.264606174782045	-0.393287902893055	0.228240914828501	-0.328803707619912	-0.207226390987325	-0.592771806205647	-0.238520749527836	-0.0550013226915774	0.342821283780976	0.0230505851994702	0.167351412580177	-0.445460985000389	-0.127380120195742	-0.37558335312561
PARD3	0.0366666620339151	-0.669435147484482	-0.123960538926574	0.136813435115215	-0.738677588020206	0.163236979177012	-0.333079678029167	-0.951549004948693	-4.47883695929239	-0.102365955799367	-0.157335120833537	0.321875514535584	-0.0411802734472109	-0.0606491413240769
PARD3B	0.957576989304164	0.773933810677955	0.275000038387019	0.662806981947417	0.153028667331489	0.795334780652679	1.16148665763994	0.816467582463306	-0.0699315471669712	-0.0171102489774941	-0.00918492959146945	0.256582535568475	0.178882278314885	1.07727075216209
PARD6B	-0.169102791488516	0.0169178153338464	-0.533217088497868	0.24407264762553	-0.474438143667773	-0.610230087849715	-0.504571734749963	0.700108628099684	-0.259463491115571	-0.513624576706433	0.254317050490701	-0.452311826227389	-0.628265613626897	-0.0992602743035954
PARK7	0.728695596924186	0.937493173727236	1.25912148040752	0.709254470902008	1.04918241576259	0.664298921561619	0.894117771124362	1.17845159690839	1.12905619594501	1.16433712175585	1.30916323651671	0.821438955892879	0.755798327108578	0.967518821966252
PARN	-0.779549945215279	-0.86214635694558	-1.13502595513886	-0.555167728930584	-1.05278581978898	-0.419954203619784	-1.18263500711803	-0.94799566613597	-1.38059960018163	-1.21357968818859	-0.995914997867967	-0.982928030938046	-0.820382583704077	-1.13585505158794
PARP1	-1.11632806713032	-1.41889270711869	-1.21328630767138	-0.996114437449187	-1.27475171549593	-0.911411220218376	-1.2811906243079	-0.668549092604415	-1.12090910543858	-1.42060619301496	-0.988313293294299	-1.1768133473765	-1.17884077517707	-1.16004952647429
PARP10	0.0150593742330227	0.534067740340321	-0.311903939406909	0.35668708786998	0.167814409310728	-0.14032183190145	0.252439318185753	0.93722544651877	-0.112450096431796	-0.0632571224193742	-0.493626838721192	0.0731390885020972	0.31911822411849	0.209847380802233
PARP12	-0.48987682122315	-0.196032140844437	-0.258322527667753	-0.214425203873357	0.0261939128763013	-0.204318146532047	-0.100545846774798	-0.151480844749059	-0.353289386263699	-0.31237295734045	-0.226285875265995	-0.436668123112027	-0.0405228820783207	-0.277420668464656
PARP14	-1.30654771740351	-0.982269859916241	-0.461198562294756	-0.761878938903693	-0.847337785812468	-1.15046876739143	-0.64186619789004	-0.72813773923299	-0.802645429225987	-0.6511460608329	-0.587399999299664	-0.635131818457756	-0.374278891440006	-0.828018823232326
PARP2	-0.512449346966365	-0.347721994962762	-0.523552385257608	-0.156295799461956	-0.423712844813226	0.391182129965251	-0.658002988657681	-2.44642113151763	-0.515674824726577	-0.124890121151394	0.529011764922972	0.48235905669804	-0.217254503402309	-0.864368999660606
PARP4	-0.338598417848127	-0.24052312785847	0.0634524097640484	-0.219186214746819	-0.24239133034261	-0.610567826905581	-0.119188643175692	-0.219092152264606	0.294077835259489	-0.0608214203856027	-0.170687579797845	-0.204766133309475	-0.27218933012775	-0.0496701989495059
PARP9	-1.14610751785977	-1.07653861852993	-0.895061414497943	-0.865608955970954	-0.436191888271449	-1.00283366411907	-0.892898618488327	-0.094398031154326	-0.696414981127018	-0.890856825017956	-0.655418355684218	-0.703878031498977	-0.417986488729121	-0.961734113921827
PARS2	0.372412105526472	0.984206340238164	1.26064142560099	0.460922693596955	1.13889861756559	0.525566566295908	0.427455731817485	1.39342845768032	0.9601551406912	0.967044436305993	1.51053689836939	0.826737919551482	0.829203162529877	1.19445886187849
PARVA	2.03675108333503	1.65379523080188	1.92531370639691	1.18314359956629	1.2849593140654	1.09317465209195	2.44624032938325	1.48444333508191	1.18310742726437	1.65380116599553	1.34890405471855	0.976581301423275	0.855457135303372	2.28042525428924
PARVB	1.32445493834195	1.91819747291864	1.56356336656214	0.578332961263169	1.00839680133695	1.43464138123121	1.27564970877407	1.44750900128337	1.16474203397706	1.3587459207942	0.613867509906255	0.996655020175786	0.063057529068328	2.05201203140927
PARVG	0.332174284342121	0.597970185093638	-0.551616448659279	-0.106507917749359	-1.76917330453447	0.231273517613712	0.577384330748376	0.143430542848836	-0.630905276409524	-0.555655294325398	0.392776866904617	-0.0386355767861025	-0.30487190344114	0.490618044185642
PASK	0.997740650845244	1.50320557447427	1.46243645376499	1.06263483293933	1.28604922661774	0.577576007570915	1.31319224678322	2.05501737618537	1.6521254908172	1.30962400782578	1.41373399553118	1.00021873403452	0.937238301242391	1.5118462736128
PATJ	-0.338805491688086	0.246521101322567	2.77660299328271	0.197317253009223	1.85286649492938	-0.188996540823243	-0.331925402071031	0.641197915460452	2.19481879985529	2.2991374698139	3.02279412503755	1.87412894047027	1.33404855758633	-0.652265371318127
PATL1	-0.229808993228787	-0.33812036532389	-0.80098183501825	-0.405026914945413	-1.25371752534355	-0.481337910942403	0.22446303144229	-0.0310894818922011	-1.13110732135348	-0.626509393631696	-0.788638221386376	-0.631490846455384	-0.792737396481834	0.150607313789238
PAWR	-0.172178676121345	-0.080729125120096	0.394852668181254	0.558929282835848	0.729726966799419	0.157525294245024	0.236083134631572	-0.245136899294484	-0.0420171646250724	0.508950600789091	0.68129674566295	0.179999302101026	0.455779454551356	0.173902343775397
PAXBP1	-0.0996056401119015	-0.190686314876514	-0.0470761508473537	0.12963101400906	-0.273090134292201	-0.0665332088987771	-0.295751883180207	-0.454186619388083	-0.0241591462593621	-0.0920307568700607	0.337269918581412	-0.0834385758261384	-0.315668863721057	-0.152338652057497
PAXX	-0.815200455635102	-0.6057267459828	-0.509715112910868	-0.237753328335449	-0.0497555947421021	-0.437560681011407	-0.756204097977904	-0.33387917485395	-0.07140083526243	-0.0437935616502952	-0.262390788004371	-0.0558534410493484	0.0709510523578143	-0.52685790254684
PBDC1	-0.0353299284235243	-0.331305317896106	-0.209484385778235	-0.259448818275391	-0.174617327208565	-0.154182783497241	-0.0625566590586163	-0.261542472468281	0.374641822426074	0.106163046763164	-0.118270824008755	-0.494882196560659	-0.461906527659221	-0.14975612731577
PBK	-0.0871947012966831	-0.13395486317995	-0.230336251918004	-0.393904562532993	-1.46921791097037	-0.933740465985513	-0.37082833132964	0.713275826059715	-0.814999568123685	-0.453749313413786	-0.298120658893152	-1.26568440149884	-1.43821704384388	-0.340030942594301
PBLD	0.803383930692182	1.00689855851732	1.4848871390741	0.324170085431663	0.573353028557175	0.180139709412766	0.806114850854827	0.653810279291468	1.00247697436918	0.702847923760661	1.22349759432693	0.383910282881809	0.47576266842258	1.35830972159888
PBRM1	-0.554504789778887	-0.705506400348788	-0.4955297279719	-0.182551232329383	-0.499423483104801	-0.399868713299587	-0.827146224478391	-0.741886807633131	-0.301282584494223	-0.373253837292758	-0.221133604069365	-0.262757083551083	-0.0277121543583287	-0.81203045904001
PBX1	0.0402813322859298	-0.250882073139869	0.346964618974256	0.531474407028521	0.550156958602428	0.282544794231311	0.0184675224671831	1.02464647388104	0.708628436780375	0.296365975140111	0.384885429658049	0.330361870548378	0.435384026637954	0.396316391011901
PBXIP1	-0.0348021296884493	-0.110163494739286	0.351111225279223	-0.637469448657688	0.182167453491376	-0.230714357581947	0.271082259184531	-0.541273303789052	0.731819528793073	0.261908896229901	0.473634772801047	0.101979638278457	0.00154823404692475	-0.387090635616656
PC	2.00085153932449	1.99073195424531	1.44836987656317	0.786811453877376	2.64475510159187	1.16419747297037	1.57070166679206	3.00505265489886	1.72253781765068	1.57019636519674	1.29157528889827	0.852573703694417	1.39162281089401	1.82101075293821
PCBD1	1.65548358669282	2.27868897037002	1.64396869758199	1.00973878416484	1.01010940118511	1.47395295569648	1.38191718187269	2.47743870446117	2.35552010192455	1.85279106240403	1.32168144589337	0.797104265503418	0.599413156309386	1.73110477628467
PCBD2	0.661181669276969	0.920059075772338	1.3093591157262	0.459617161283523	1.49863235354267	0.262265030599646	0.400886929848881	1.44294329797316	1.77024798793048	1.31723230984372	2.21328523642063	0.955570785961545	0.643708094239649	1.08724171520092
PCBP1	-0.0968282243163375	0.104769516169171	0.298705300794927	0.230852141391272	0.197760357870856	-0.00173695920974409	-0.13622871431911	0.402672611512849	0.36959850743553	0.170821919180982	0.497417798814187	0.0986583839936113	0.333494525671658	0.13679084267253
PCBP2	-0.152743551787458	-0.19051120070705	-0.053390404104359	-0.0735177888672603	-0.119021841124091	-0.169151022787834	-0.142204218922143	-0.052487586885623	0.0835230393069557	-0.138698570387267	0.0295032190917602	-0.0907279327302178	-0.0616312116890962	-0.0901826417193561
PCCA	1.75881827409044	1.52881239932932	1.47833458984255	0.755404545228621	2.08674140174036	1.21398661470728	1.46944615320021	2.11751671741933	1.621626780219	1.59484306063524	1.22900426369536	0.857233669717424	1.33977055542356	1.65209947307052
PCCB	1.61880820622717	1.61485599067605	1.28067864301678	0.609355219598409	2.07278970594714	1.00577061646608	1.33715091917332	2.4252726925711	1.45214225527985	1.24877139968825	1.03818763421603	0.727846064323164	1.28251803590967	1.59621301362706
PCDH1	0.712456506935789	0.395176431098028	0.402591125784396	0.516086033819429	0.700139990214158	-0.0739865277255694	0.609186910609587	0.50150005097436	0.79809013901854	0.442806642167867	0.555796624808764	0.520039059530958	0.90960103525454	0.565384406698554
PCDH12	0.554051888305754	0.391746580362354	-0.112755066979244	0.911123747824475	0.224845353649459	0.708682869958168	0.501254822750458	0.159236040505708	-0.631628510434924	0.527575945257118	0.185981436295215	1.08467635295751	1.29803014127266	0.416220123814388
PCDH18	1.97742560745499	1.71396670431885	1.48588991897648	1.53557880386379	1.44565593738439	1.8079776975341	1.84642300070637	0.599491779424643	1.25019192804612	1.6656935794078	1.46595179284846	1.6477605247347	1.57405561801044	1.50129439552635
PCDHB3	-0.0976259325837988	0.364669160803748	0.450291074911427	1.00102860031175	0.681832257172802	0.586248425230714	0.382606005160475	1.01803654600524	0.611304208999484	0.662721120179707	0.599254853419274	0.815971929271296	0.831198878919256	1.12154596706634
PCDHGA3	-0.836724500159223	-0.331131609563142	-0.375560167084962	0.936621814970377	-0.255855306875523	0.664955627940741	-0.444412017656628	-0.480752282279029	-0.561360231312144	-0.243923138822351	-0.277428363943446	0.295881327705785	0.288715150987704	-0.634324324787869
PCDHGC3	0.233877888702708	0.88961576173372	0.617180931931639	0.728632136842464	0.481657638209254	0.527907026602512	0.584291804892549	0.351540535606641	0.586823675751827	0.598852565686681	0.601916510663108	0.641739324114858	0.50259486033642	0.941190033571448
PCED1B	-1.47703596407684	-1.72641135725016	-0.432660001898008	-1.82182066461771	-2.03169275364361	-1.57306304852499	-1.9398049629491	-2.20845857397675	-2.16496779374289	-1.10113923910138	-1.67162489024751	-0.969012511148773	-0.776917502906739	-1.66437115595554
PCF11	0.505696738227992	0.770258603873134	-0.0426031255942154	0.00670388422053141	0.297272901769553	0.23838937426865	0.514048012944193	0.387249606657406	0.182315486397297	0.450572493653818	0.307550349120757	0.375133396590203	0.253713673645996	0.734227058133578
PCGF5	-0.97789866115656	-1.41676059966783	-2.31576685210134	-0.753857442282672	-2.97369223928634	-0.539513189977425	-1.16267430266463	-1.77737683452456	-3.67880332630012	-1.83514453114568	-2.34255214911041	-0.823443944991029	-1.11909179320754	-1.42903846842724
PCGF6	0.678984834438479	0.789681202004737	0.811013188989212	1.02811692295435	0.932176195839389	0.868978221747881	0.458619715265947	1.41154448665818	0.989672200368304	0.825198447800624	0.919650168485274	0.814206272799321	0.868611307361031	0.838826837722518
PCID2	-0.880421068572995	-0.843686254567493	-0.710919134450087	-0.41218747484033	-1.5545818969583	-0.208441861985869	-0.382016418879287	-1.68621937217531	-1.29588153644295	-0.872195337352635	-1.48345820917814	-0.756871772235126	-0.623722806373962	-0.742582804715409
PCIF1	0.0182336825736911	0.26661082969414	0.569360615382939	0.29222815647901	0.71021024022866	0.404623887154335	-0.0397305860337627	-0.0249470139144192	0.260976661394185	0.506652818064883	0.704392376248627	0.719300785077501	0.880625619710081	0.378663967668928
PCK1	2.55274411513248	2.73664362688376	2.87981141221397	0.985948499183329	3.33703316195529	1.24602549284573	2.50400333977976	2.29394483906479	2.62653930627586	3.14484156907814	2.27975401275488	2.25948090704456	2.43816202468153	1.77436911515586
PCK2	0.349041950014906	0.271637132540504	0.183098625930635	-0.343574434995936	0.4711819532315	-0.379151554239619	0.167443214601556	2.02546904973455	0.103641446010789	0.318340728081397	0.137999932208433	-0.272375294697773	0.0688266216817777	0.522824721890602
PCLAF	-0.59387621371595	-0.372889818051757	-2.39507734642365	-0.305588386391731	-2.55897492679437	-0.293353479559619	-0.499229242821974	-0.43863396945378	-3.11188797735086	-2.08646020530665	-1.6209894523148	-1.44050047535834	-1.61863772209764	-0.783386027753312
PCM1	-0.00181392361758518	-1.09755911091973	-0.971901997349382	-0.485956420683267	-0.759270783237152	-0.481504913230313	-0.602593503319872	-1.21670908400297	-1.02051772692724	-0.838141132564861	-1.26305999657362	-0.5975881041456	-0.620832628164281	-0.906352138180826
PCMT1	0.852843501038717	1.31246389338854	1.47533996788663	0.627181063238868	0.584147220661882	0.682078217654655	0.948865061225516	1.60762318976615	1.42257680240966	1.09891348614206	1.48410209527602	0.638961591307314	0.291449448751095	1.40625906208491
PCMTD1	0.248374034164253	-0.162012033151748	-0.175430633579282	-0.259073715992589	-0.264264246327748	-0.609326569134978	-0.216966460005835	-0.449966280412401	-0.228283519017238	-0.223305171653998	-0.283047693780082	-0.291640265579092	-0.285265745663157	-0.449525155869388
PCNA	-1.16951503239868	-1.2842567588335	-1.30658963638281	-1.0411067453097	-1.11755784693592	-1.19771252618602	-1.42665201599456	-0.894349333247012	-1.10031694853227	-1.1919535385081	-1.0731470936087	-1.36145383233939	-1.17759620746738	-1.26336769138473
